"Sort_Date","Plot_Treatment","Plot_Replicate","Footprint","Plot_ID","Footprint_Full","Start_Date","Days_Since_Irrigation","Genus","Epithet","Species","Reproductive_Yes1_No0","Number","Voucher","Sorter"
"12/1/2022","T2","R3","D2","T2_R3_D2","Y2 Drought (wheat)","8/1/2022","39","Lasius","sp","Lasius sp","1","1","NHKBS5820","JDS"
"12/1/2022","T2","R3","D2","T2_R3_D2","Y2 Drought (wheat)","8/1/2022","39","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5819","JDS"
"11/30/2022","T2","R3","V","T2_R3_V","Variable Rainfall","8/1/2022","20","Lasius","neoniger","Lasius neoniger","0","9","NHKBS5735","SRF"
"11/29/2022","T2","R4","C","T2_R4_C","Control (irrigated)","8/1/2022","2","Lasius","neoniger","Lasius neoniger","0","5","NHKBS5710","SRF"
"11/29/2022","T2","R4","C","T2_R4_C","Control (irrigated)","8/1/2022","2","Prenolepis","imparis","Prenolepis imparis","0","1","NHKBS5711","SRF"
"11/29/2022","T2","R4","C","T2_R4_C","Control (irrigated)","8/1/2022","2","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5712","SRF"
"11/30/2022","T2","R4","D1","T2_R4_D1","Y1 Drought (soy)","8/1/2022",NA,"Lasius","neoniger","Lasius neoniger","0","9","NHKBS5761","SRF"
"11/30/2022","T2","R4","D1","T2_R4_D1","Y1 Drought (soy)","8/1/2022",NA,"Myrmica","americana","Myrmica americana","0","1","NHKBS5763","SRF"
"11/30/2022","T2","R4","D1","T2_R4_D1","Y1 Drought (soy)","8/1/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","4","NHKBS5762","SRF"
"11/29/2022","T2","R4","D2","T2_R4_D2","Y2 Drought (wheat)","8/1/2022","38","Lasius","neoniger","Lasius neoniger","0","3","NHKBS5719","SRF"
"11/29/2022","T2","R4","D2","T2_R4_D2","Y2 Drought (wheat)","8/1/2022","38","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5720","SRF"
"12/1/2022","T2","R4","V","T2_R4_V","Variable Rainfall","8/1/2022","20","Lasius","neoniger","Lasius neoniger","0","5","NHKBS5807","JDS"
"12/1/2022","T2","R6","C","T2_R6_C","Control (irrigated)","8/1/2022","2","Lasius","neoniger","Lasius neoniger","0","3","NHKBS5801","JDS"
"12/1/2022","T2","R6","C","T2_R6_C","Control (irrigated)","8/1/2022","2","Temnothorax","ambiguus","Temnothorax ambiguus","0","1","NHKBS5802","JDS"
"12/1/2022","T2","R6","D1","T2_R6_D1","Y1 Drought (soy)","8/1/2022",NA,"Lasius","neoniger","Lasius neoniger","0","5","NHKBS5772","SRF"
"12/1/2022","T2","R6","D1","T2_R6_D1","Y1 Drought (soy)","8/1/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5773","SRF"
"11/29/2022","T2","R6","D2","T2_R6_D2","Y2 Drought (wheat)","8/1/2022","38","Lasius","sp","Lasius sp","1","1","NHKBS5709","SRF"
"11/29/2022","T2","R6","D2","T2_R6_D2","Y2 Drought (wheat)","8/1/2022","38","Lasius","neoniger","Lasius neoniger","0","8","NHKBS5706","SRF"
"11/29/2022","T2","R6","D2","T2_R6_D2","Y2 Drought (wheat)","8/1/2022","38","Solenopsis","molesta","Solenopsis molesta","0","6","NHKBS5707","SRF"
"11/29/2022","T2","R6","D2","T2_R6_D2","Y2 Drought (wheat)","8/1/2022","38","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS5708","SRF"
"12/2/2022","T2","R6","V","T2_R6_V","Variable Rainfall","8/1/2022","20","Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS5840","SRF"
"12/2/2022","T2","R6","V","T2_R6_V","Variable Rainfall","8/1/2022","20","Temnothorax","curvispinosus","Temnothorax curvispinosus","0","1","NHKBS5842","SRF"
"12/2/2022","T2","R6","V","T2_R6_V","Variable Rainfall","8/1/2022","20","Tetramorium","immigrans","Tetramorium immigrans","0","5","NHKBS5841","SRF"
"12/1/2022","T7","R1","C","T7_R1_C","Control (irrigated)","8/1/2022","4","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5783","SRF"
"12/1/2022","T7","R1","C","T7_R1_C","Control (irrigated)","8/1/2022","4","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5784","SRF"
"11/29/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","8/1/2022",NA,"Formica","glacialis","Formica glacialis","0","2","NHKBS5723","SRF"
"11/29/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","8/1/2022",NA,"Lasius","neoniger","Lasius neoniger","0","4","NHKBS5724","SRF"
"11/29/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","8/1/2022",NA,"Myrmica","americana","Myrmica americana","0","1","NHKBS5726","SRF"
"11/29/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","8/1/2022",NA,"Prenolepis","imparis","Prenolepis imparis","0","1","NHKBS5725","SRF"
"11/29/2022","T7","R1","D2","T7_R1_D2","Y2 Drought (wheat)","8/1/2022","39","Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS5748","JDS"
"11/29/2022","T7","R1","D2","T7_R1_D2","Y2 Drought (wheat)","8/1/2022","39","Aphaenogaster","sp","Aphaenogaster sp","0","2","NHKBS5747","JDS"
"11/29/2022","T7","R1","D2","T7_R1_D2","Y2 Drought (wheat)","8/1/2022","39","Formica","glacialis","Formica glacialis","0","3","NHKBS5749","JDS"
"11/29/2022","T7","R1","D2","T7_R1_D2","Y2 Drought (wheat)","8/1/2022","39","Formica","subsericea","Formica subsericea","0","2","NHKBS5750","JDS"
"11/29/2022","T7","R1","D2","T7_R1_D2","Y2 Drought (wheat)","8/1/2022","39","Lasius","neoniger","Lasius neoniger","0","4","NHKBS5751","JDS"
"11/29/2022","T7","R1","D2","T7_R1_D2","Y2 Drought (wheat)","8/1/2022","39","Myrmica","detritinodis","Myrmica detritinodis","0","5","NHKBS5746","JDS"
"11/29/2022","T7","R1","V","T7_R1_V","Variable Rainfall","8/1/2022","20","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5717","SRF"
"11/29/2022","T7","R1","V","T7_R1_V","Variable Rainfall","8/1/2022","20","Lasius","neoniger","Lasius neoniger","0","4","NHKBS5716","SRF"
"11/29/2022","T7","R1","V","T7_R1_V","Variable Rainfall","8/1/2022","20","Myrmica","detritinodis","Myrmica detritinodis","0","1","NHKBS5718","SRF"
"11/21/2022","T7","R2","C","T7_R2_C","Control (irrigated)","8/1/2022","4","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5651","SRF"
"11/21/2022","T7","R2","C","T7_R2_C","Control (irrigated)","8/1/2022","4","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5620","SRF"
"11/21/2022","T7","R2","C","T7_R2_C","Control (irrigated)","8/1/2022","4","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS5619","SRF"
"11/29/2022","T7","R2","D1","T7_R2_D1","Y1 Drought (soy)","8/1/2022",NA,"Aphaenogaster","rudis","Aphaenogaster rudis","0","3","NHKBS5715","JDS"
"11/29/2022","T7","R2","D1","T7_R2_D1","Y1 Drought (soy)","8/1/2022",NA,"Brachymyrmex","depilis","Brachymyrmex depilis","0","2","NHKBS5713","JDS"
"11/29/2022","T7","R2","D1","T7_R2_D1","Y1 Drought (soy)","8/1/2022",NA,"Lasius","neoniger","Lasius neoniger","0","8","NHKBS5714","JDS"
"12/1/2022","T7","R2","D2","T7_R2_D2","Y2 Drought (wheat)","8/1/2022","39","Camponotus","pennsylvanicus","Camponotus pennsylvanicus","0","1","NHKBS5787","SRF"
"12/1/2022","T7","R2","D2","T7_R2_D2","Y2 Drought (wheat)","8/1/2022","39","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5788","SRF"
"11/29/2022","T7","R2","V","T7_R2_V","Variable Rainfall","8/1/2022","20","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5743","JDS"
"11/29/2022","T7","R2","V","T7_R2_V","Variable Rainfall","8/1/2022","20","Formica","subsericea","Formica subsericea","0","2","NHKBS5744","JDS"
"11/29/2022","T7","R2","V","T7_R2_V","Variable Rainfall","8/1/2022","20","Lasius","americanus","Lasius americanus","0","3","NHKBS5742","JDS"
"11/29/2022","T7","R2","V","T7_R2_V","Variable Rainfall","8/1/2022","20","Lasius","neoniger","Lasius neoniger","0","3","NHKBS5745","JDS"
"11/29/2022","T7","R2","V","T7_R2_V","Variable Rainfall","8/1/2022","20","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS5741","JDS"
"12/2/2022","T7","R3","C","T7_R3_C","Control (irrigated)","8/1/2022","4","Brachymyrmex","depilis","Brachymyrmex depilis","0","1","NHKBS5838","SRF"
"12/2/2022","T7","R3","C","T7_R3_C","Control (irrigated)","8/1/2022","4","Formica","glacialis","Formica glacialis","0","1","NHKBS5839","SRF"
"12/2/2022","T7","R3","C","T7_R3_C","Control (irrigated)","8/1/2022","4","Lasius","neoniger","Lasius neoniger","0","2","NHKBS5836","SRF"
"12/2/2022","T7","R3","C","T7_R3_C","Control (irrigated)","8/1/2022","4","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5837","SRF"
"11/30/2022","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","8/1/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5730","SRF"
"12/1/2022","T7","R3","D2","T7_R3_D2","Y2 Drought (wheat)","8/1/2022","39","Formica","glacialis","Formica glacialis","0","10","NHKBS5793","SRF"
"12/1/2022","T7","R3","D2","T7_R3_D2","Y2 Drought (wheat)","8/1/2022","39","Formica","pallidefulva","Formica pallidefulva","0","2","NHKBS5794","SRF"
"12/1/2022","T7","R3","D2","T7_R3_D2","Y2 Drought (wheat)","8/1/2022","39","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5795","SRF"
"12/1/2022","T7","R3","V","T7_R3_V","Variable Rainfall","8/1/2022","20","Formica","glacialis","Formica glacialis","0","8","NHKBS5781","SRF"
"12/1/2022","T7","R3","V","T7_R3_V","Variable Rainfall","8/1/2022","20","Lasius","neoniger","Lasius neoniger","0","2","NHKBS5780","SRF"
"12/1/2022","T7","R3","V","T7_R3_V","Variable Rainfall","8/1/2022","20","Myrmica","americana","Myrmica americana","0","2","NHKBS5782","SRF"
"12/1/2022","T7","R4","C","T7_R4_C","Control (irrigated)","8/1/2022","2","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5823","JDS"
"12/1/2022","T7","R4","C","T7_R4_C","Control (irrigated)","8/1/2022","2","Brachymyrmex","depilis","Brachymyrmex depilis","0","1","NHKBS5821","JDS"
"12/1/2022","T7","R4","C","T7_R4_C","Control (irrigated)","8/1/2022","2","Lasius","neoniger","Lasius neoniger","0","2","NHKBS5822","JDS"
"12/1/2022","T7","R4","C","T7_R4_C","Control (irrigated)","8/1/2022","2","Prenolepis","imparis","Prenolepis imparis","0","5","NHKBS5824","JDS"
"11/30/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","8/1/2022",NA,"Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS5732","SRF"
"11/30/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","8/1/2022",NA,"Formica","glacialis","Formica glacialis","0","1","NHKBS5734","SRF"
"11/30/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","8/1/2022",NA,"Lasius","neoniger","Lasius neoniger","0","8","NHKBS5731","SRF"
"11/30/2022","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","8/1/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5733","SRF"
"12/2/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","8/1/2022","38","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5798","SRF"
"12/2/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","8/1/2022","38","Brachymyrmex","depilis","Brachymyrmex depilis","0","1","NHKBS5796","SRF"
"12/2/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","8/1/2022","38","Formica","glacialis","Formica glacialis","0","4","NHKBS5799","SRF"
"12/2/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","8/1/2022","38","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5797","SRF"
"12/2/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","8/1/2022","38","Myrmica","detritinodis","Myrmica detritinodis","0","1","NHKBS5800","SRF"
"11/28/2022","T7","R4","V","T7_R4_V","Variable Rainfall","8/1/2022","20","Aphaenogaster","rudis","Aphaenogaster rudis","0","3","NHKBS5691","SRF"
"11/28/2022","T7","R4","V","T7_R4_V","Variable Rainfall","8/1/2022","20","Brachymyrmex","depilis","Brachymyrmex depilis","0","19","NHKBS5690","SRF"
"11/28/2022","T7","R4","V","T7_R4_V","Variable Rainfall","8/1/2022","20","Formica","glacialis","Formica glacialis","0","1","NHKBS5694","SRF"
"11/28/2022","T7","R4","V","T7_R4_V","Variable Rainfall","8/1/2022","20","Formica","subsericea","Formica subsericea","0","4","NHKBS5693","SRF"
"11/28/2022","T7","R4","V","T7_R4_V","Variable Rainfall","8/1/2022","20","Lasius","neoniger","Lasius neoniger","0","4","NHKBS5692","SRF"
"11/28/2022","T7","R4","V","T7_R4_V","Variable Rainfall","8/1/2022","20","Solenopsis","molesta","Solenopsis molesta","0","13","NHKBS5689","SRF"
"11/30/2022","T7","R5","C","T7_R5_C","Control (irrigated)","8/1/2022","2","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5765","SRF"
"11/30/2022","T7","R5","C","T7_R5_C","Control (irrigated)","8/1/2022","2","Formica","glacialis","Formica glacialis","0","6","NHKBS5764","SRF"
"11/30/2022","T7","R5","C","T7_R5_C","Control (irrigated)","8/1/2022","2","Myrmica","americana","Myrmica americana","0","9","NHKBS5766","SRF"
"12/1/2022","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","8/1/2022",NA,"Aphaenogaster","rudis","Aphaenogaster rudis","0","3","NHKBS5791","SRF"
"12/1/2022","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","8/1/2022",NA,"Formica","glacialis","Formica glacialis","0","5","NHKBS5792","SRF"
"12/1/2022","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","8/1/2022",NA,"Lasius","neoniger","Lasius neoniger","0","1","NHKBS5789","SRF"
"12/1/2022","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","8/1/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS5790","SRF"
"12/1/2022","T7","R5","D2","T7_R5_D2","Y2 Drought (wheat)","8/1/2022","38","Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS5810","JDS"
"12/1/2022","T7","R5","D2","T7_R5_D2","Y2 Drought (wheat)","8/1/2022","38","Formica","glacialis","Formica glacialis","0","11","NHKBS5812","JDS"
"12/1/2022","T7","R5","D2","T7_R5_D2","Y2 Drought (wheat)","8/1/2022","38","Formica","subsericea","Formica subsericea","0","2","NHKBS5813","JDS"
"12/1/2022","T7","R5","D2","T7_R5_D2","Y2 Drought (wheat)","8/1/2022","38","Myrmica","americana","Myrmica americana","0","3","NHKBS5811","JDS"
"11/30/2022","T7","R5","V","T7_R5_V","Variable Rainfall","8/1/2022","20","Brachymyrmex","depilis","Brachymyrmex depilis","0","1","NHKBS5758","SRF"
"11/30/2022","T7","R5","V","T7_R5_V","Variable Rainfall","8/1/2022","20","Formica","subsericea","Formica subsericea","0","1","NHKBS5756","SRF"
"11/30/2022","T7","R5","V","T7_R5_V","Variable Rainfall","8/1/2022","20","Lasius","neoniger","Lasius neoniger","0","7","NHKBS5740","SRF"
"11/30/2022","T7","R5","V","T7_R5_V","Variable Rainfall","8/1/2022","20","Myrmica","americana","Myrmica americana","0","1","NHKBS5757","SRF"
"11/30/2022","T7","R5","V","T7_R5_V","Variable Rainfall","8/1/2022","20","Nylanderia","parvula","Nylanderia parvula","0","4","NHKBS5755","SRF"
"12/1/2022","T7","R6","C","T7_R6_C","Control (irrigated)","8/1/2022","2","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5829","JDS"
"12/1/2022","T7","R6","C","T7_R6_C","Control (irrigated)","8/1/2022","2","Formica","incerta","Formica incerta","0","1","NHKBS5830","JDS"
"12/1/2022","T7","R6","C","T7_R6_C","Control (irrigated)","8/1/2022","2","Lasius","neoniger","Lasius neoniger","0","2","NHKBS5826","JDS"
"12/1/2022","T7","R6","C","T7_R6_C","Control (irrigated)","8/1/2022","2","Myrmica","americana","Myrmica americana","0","16","NHKBS5828","JDS"
"12/1/2022","T7","R6","C","T7_R6_C","Control (irrigated)","8/1/2022","2","Nylanderia","parvula","Nylanderia parvula","0","4","NHKBS5825","JDS"
"12/1/2022","T7","R6","C","T7_R6_C","Control (irrigated)","8/1/2022","2","Prenolepis","imparis","Prenolepis imparis","0","1","NHKBS5827","JDS"
"12/1/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","8/1/2022",NA,"Aphaenogaster","rudis","Aphaenogaster rudis","0","4","NHKBS5768","SRF"
"12/1/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","8/1/2022",NA,"Lasius","neoniger","Lasius neoniger","0","2","NHKBS5770","SRF"
"12/1/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","8/1/2022",NA,"Myrmica","americana","Myrmica americana","0","54","NHKBS5771","SRF"
"12/1/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","8/1/2022",NA,"Nylanderia","parvula","Nylanderia parvula","0","1","NHKBS5769","SRF"
"12/1/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","8/1/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","6","NHKBS5767","SRF"
"12/1/2022","T7","R6","D2","T7_R6_D2","Y2 Drought (wheat)","8/1/2022","38","Aphaenogaster","rudis","Aphaenogaster rudis","0","3","NHKBS5777","SRF"
"12/1/2022","T7","R6","D2","T7_R6_D2","Y2 Drought (wheat)","8/1/2022","38","Brachymyrmex","depilis","Brachymyrmex depilis","0","3","NHKBS5776","SRF"
"12/1/2022","T7","R6","D2","T7_R6_D2","Y2 Drought (wheat)","8/1/2022","38","Lasius","neoniger","Lasius neoniger","0","16","NHKBS5775","SRF"
"12/1/2022","T7","R6","V","T7_R6_V","Variable Rainfall","8/1/2022","20","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5814","JDS"
"11/14/2022","T1","R1","D2","T1_R1_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS5529","JDS"
"9/12/2022","T1","R2","D2","T1_R2_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Lasius","neoniger","Lasius neoniger","0","2","NHKBS5022","JDS"
"9/12/2022","T1","R2","D2","T1_R2_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Solenopsis","molesta","Solenopsis molesta","0","4","NHKBS5021","JDS"
"9/12/2022","T1","R2","D2","T1_R2_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Tetramorium","immigrans","Tetramorium immigrans","0","4","NHKBS5023","JDS"
"11/15/2022","T1","R3","D2","T1_R3_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Formica","glacialis","Formica glacialis","0","1","NHKBS5585","SRF"
"11/15/2022","T1","R3","D2","T1_R3_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5583","SRF"
"11/15/2022","T1","R3","D2","T1_R3_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS5582","SRF"
"11/15/2022","T1","R3","D2","T1_R3_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5584","SRF"
"11/14/2022","T1","R4","D2","T1_R4_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Lasius","neoniger","Lasius neoniger","0","4","NHKBS5551","JDS"
"11/1/2022","T2","R1","D2","T2_R1_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5294","JDS"
"11/1/2022","T2","R1","D2","T2_R1_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Prenolepis","imparis","Prenolepis imparis","0","1","NHKBS5293","JDS"
"11/1/2022","T2","R1","D2","T2_R1_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5295","JDS"
"11/14/2022","T2","R3","D2","T2_R3_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS5495","SRF"
"11/14/2022","T2","R3","D2","T2_R3_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Tetramorium","immigrans","Tetramorium immigrans","0","9","NHKBS5494","SRF"
"11/14/2022","T2","R4","D2","T2_R4_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5497","SRF"
"11/14/2022","T2","R4","D2","T2_R4_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Ponera","pennsylvanica","Ponera pennsylvanica","0","1","NHKBS5498","SRF"
"11/14/2022","T2","R4","D2","T2_R4_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Tetramorium","immigrans","Tetramorium immigrans","0","4","NHKBS5496","SRF"
"10/26/2022","T2","R6","D2","T2_R6_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5237","JDS"
"10/26/2022","T2","R6","D2","T2_R6_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Prenolepis","imparis","Prenolepis imparis","0","6","NHKBS5238","JDS"
"11/14/2022","T7","R1","D2","T7_R1_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS5553","JDS"
"11/14/2022","T7","R1","D2","T7_R1_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Brachymyrmex","depilis","Brachymyrmex depilis","0","1","NHKBS5552","JDS"
"11/14/2022","T7","R1","D2","T7_R1_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Myrmica","detritinodis","Myrmica detritinodis","0","14","NHKBS5554","JDS"
"11/15/2022","T7","R2","D2","T7_R2_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS5593","JDS"
"11/15/2022","T7","R2","D2","T7_R2_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5596","JDS"
"11/15/2022","T7","R2","D2","T7_R2_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Myrmica","detritinodis","Myrmica detritinodis","0","1","NHKBS5594","JDS"
"11/15/2022","T7","R2","D2","T7_R2_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS5595","JDS"
"9/12/2022","T7","R3","D2","T7_R3_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Brachymyrmex","depilis","Brachymyrmex depilis","0","1","NHKBS4997","JDS"
"9/12/2022","T7","R3","D2","T7_R3_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Formica","glacialis","Formica glacialis","0","1","NHKBS5000","JDS"
"9/12/2022","T7","R3","D2","T7_R3_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Formica","pallidefulva","Formica pallidefulva","0","1","NHKBS4999","JDS"
"9/12/2022","T7","R3","D2","T7_R3_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Tetramorium","immigrans","Tetramorium immigrans","0","39","NHKBS4998","JDS"
"11/15/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Aphaenogaster","rudis","Aphaenogaster rudis","0","3","NHKBS5580","SRF"
"11/15/2022","T7","R4","D2","T7_R4_D2","Y2 Drought (wheat)","8/29/2022","PostDrought","Brachymyrmex","depilis","Brachymyrmex depilis","0","1","NHKBS5581","SRF"
